case_id,event_id,timestamp,timestamp_end,timestamp_confidence,source,artifact_type,event_type,action,user,host,process,parent_process,process_id,parent_process_id,command_line,file,file_path,file_hash,device,ip_src,ip_dst,port_src,port_dst,protocol,parent_event_id,related_event_id,relationship,evidence_id,provenance
M57-Jean,EVT-M57-Jean-DLL-1259,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,ntdll.dll,C:\\WINDOWS\\system32\\ntdll.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1259,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1260,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,kernel32.dll,C:\\WINDOWS\\system32\\kernel32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1260,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1261,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,SHELL32.dll,C:\\WINDOWS\\system32\\SHELL32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1261,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1262,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,ADVAPI32.dll,C:\\WINDOWS\\system32\\ADVAPI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1262,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1263,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,RPCRT4.dll,C:\\WINDOWS\\system32\\RPCRT4.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1263,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1264,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,Secur32.dll,C:\\WINDOWS\\system32\\Secur32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1264,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1265,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,GDI32.dll,C:\\WINDOWS\\system32\\GDI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1265,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1266,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,USER32.dll,C:\\WINDOWS\\system32\\USER32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1266,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1267,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,msvcrt.dll,C:\\WINDOWS\\system32\\msvcrt.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1267,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1268,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,SHLWAPI.dll,C:\\WINDOWS\\system32\\SHLWAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1268,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1269,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,MSVCR90.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.21022.8_x-ww_d08d0375\\MSVCR90.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1269,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1270,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,IMM32.DLL,C:\\WINDOWS\\system32\\IMM32.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-1270,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1271,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,comctl32.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\\comctl32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1271,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1272,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,comctl32.dll,C:\\WINDOWS\\system32\\comctl32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1272,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1273,,,unknown,memory,dlllist,module,loaded,,,swriter.exe,,2080,,,Apphelp.dll,C:\\WINDOWS\\system32\\Apphelp.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1273,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1274,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,soffice.exe,C:\\Program Files\\OpenOffice.org 3\\program\\soffice.exe,,,,,,,,,,,M57-Jean-MEM-DLL-1274,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1275,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,ntdll.dll,C:\\WINDOWS\\system32\\ntdll.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1275,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1276,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,kernel32.dll,C:\\WINDOWS\\system32\\kernel32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1276,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1277,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,MSVCR90.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.21022.8_x-ww_d08d0375\\MSVCR90.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1277,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1278,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,USER32.dll,C:\\WINDOWS\\system32\\USER32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1278,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1279,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,GDI32.dll,C:\\WINDOWS\\system32\\GDI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1279,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1280,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,ADVAPI32.dll,C:\\WINDOWS\\system32\\ADVAPI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1280,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1281,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,RPCRT4.dll,C:\\WINDOWS\\system32\\RPCRT4.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1281,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1282,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,Secur32.dll,C:\\WINDOWS\\system32\\Secur32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1282,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1283,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,SHELL32.dll,C:\\WINDOWS\\system32\\SHELL32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1283,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1284,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,msvcrt.dll,C:\\WINDOWS\\system32\\msvcrt.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1284,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1285,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,SHLWAPI.dll,C:\\WINDOWS\\system32\\SHLWAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1285,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1286,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,IMM32.DLL,C:\\WINDOWS\\system32\\IMM32.DLL,,,,,,,,,,,M57-Jean-MEM-DLL-1286,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1287,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,comctl32.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\\comctl32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1287,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1288,,,unknown,memory,dlllist,module,loaded,,,soffice.exe,,3908,,,comctl32.dll,C:\\WINDOWS\\system32\\comctl32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1288,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1289,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,soffice.bin,C:\\Program Files\\OpenOffice.org 3\\program\\soffice.bin,,,,,,,,,,,M57-Jean-MEM-DLL-1289,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1290,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,ntdll.dll,C:\\WINDOWS\\system32\\ntdll.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1290,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1291,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,kernel32.dll,C:\\WINDOWS\\system32\\kernel32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1291,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1292,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,sal3.dll,C:\\Program Files\\OpenOffice.org 3\\URE\\bin\\sal3.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1292,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1293,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,uwinapi.dll,C:\\Program Files\\OpenOffice.org 3\\URE\\bin\\uwinapi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1293,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1294,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,USER32.dll,C:\\WINDOWS\\system32\\USER32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1294,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1295,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,GDI32.dll,C:\\WINDOWS\\system32\\GDI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1295,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1296,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,ADVAPI32.dll,C:\\WINDOWS\\system32\\ADVAPI32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1296,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1297,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,RPCRT4.dll,C:\\WINDOWS\\system32\\RPCRT4.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1297,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1298,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,Secur32.dll,C:\\WINDOWS\\system32\\Secur32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1298,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1299,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,VERSION.dll,C:\\WINDOWS\\system32\\VERSION.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1299,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1300,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,MSVCR90.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.21022.8_x-ww_d08d0375\\MSVCR90.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1300,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1301,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,SHLWAPI.dll,C:\\WINDOWS\\system32\\SHLWAPI.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1301,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1302,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,msvcrt.dll,C:\\WINDOWS\\system32\\msvcrt.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1302,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1303,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,WSOCK32.dll,C:\\WINDOWS\\system32\\WSOCK32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1303,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1304,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,WS2_32.dll,C:\\WINDOWS\\system32\\WS2_32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1304,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1305,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,WS2HELP.dll,C:\\WINDOWS\\system32\\WS2HELP.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1305,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1306,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,MPR.dll,C:\\WINDOWS\\system32\\MPR.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1306,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1307,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,ole32.dll,C:\\WINDOWS\\system32\\ole32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1307,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1308,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,sofficeapp.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\sofficeapp.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1308,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1309,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,comphelp4MSC.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\comphelp4MSC.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1309,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1310,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,cppuhelper3MSC.dll,C:\\Program Files\\OpenOffice.org 3\\URE\\bin\\cppuhelper3MSC.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1310,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1311,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,salhelper3MSC.dll,C:\\Program Files\\OpenOffice.org 3\\URE\\bin\\salhelper3MSC.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1311,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1312,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,cppu3.dll,C:\\Program Files\\OpenOffice.org 3\\URE\\bin\\cppu3.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1312,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1313,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,stlport_vc7145.dll,C:\\Program Files\\OpenOffice.org 3\\URE\\bin\\stlport_vc7145.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1313,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1314,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,ucbhelper4MSC.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\ucbhelper4MSC.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1314,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1315,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,vos3MSC.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\vos3MSC.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1315,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1316,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,i18nisolang1MSC.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\i18nisolang1MSC.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1316,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1317,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,sfxmi.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\sfxmi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1317,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1318,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,fwemi.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\fwemi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1318,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1319,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,fwimi.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\fwimi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1319,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1320,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,utlmi.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\utlmi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1320,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1321,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,tlmi.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\tlmi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1321,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1322,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,basegfxmi.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\basegfxmi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1322,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1323,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,SHELL32.dll,C:\\WINDOWS\\system32\\SHELL32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1323,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1324,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,vclmi.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\vclmi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1324,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1325,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,sotmi.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\sotmi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1325,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1326,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,i18nutilMSC.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\i18nutilMSC.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1326,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1327,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,icuuc40.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\icuuc40.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1327,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1328,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,icudt40.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\icudt40.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1328,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1329,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,gdiplus.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.Windows.GdiPlus_6595b64144ccf1df_1.0.6001.22319_x-ww_f0b4c2df\\gdiplus.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1329,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1330,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,MSIMG32.dll,C:\\WINDOWS\\system32\\MSIMG32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1330,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1331,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,WINSPOOL.DRV,C:\\WINDOWS\\system32\\WINSPOOL.DRV,,,,,,,,,,,M57-Jean-MEM-DLL-1331,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1332,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,IMM32.dll,C:\\WINDOWS\\system32\\IMM32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1332,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1333,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,svlmi.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\svlmi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1333,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1334,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,svtmi.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\svtmi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1334,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1335,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,tkmi.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\tkmi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1335,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1336,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,jvmfwk3.dll,C:\\Program Files\\OpenOffice.org 3\\URE\\bin\\jvmfwk3.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1336,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1337,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,libxml2.dll,C:\\Program Files\\OpenOffice.org 3\\program\\libxml2.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1337,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1338,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,sbmi.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\sbmi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1338,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1339,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,xcrmi.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\xcrmi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1339,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1340,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,OLEAUT32.dll,C:\\WINDOWS\\system32\\OLEAUT32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1340,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1341,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,saxmi.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\saxmi.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1341,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1342,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,jmi_g.dll,C:\\Program Files\\OpenOffice.org 3\\Basis\\program\\jmi_g.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1342,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1343,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,jvmaccess3MSC.dll,C:\\Program Files\\OpenOffice.org 3\\URE\\bin\\jvmaccess3MSC.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1343,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1344,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,comctl32.dll,C:\\WINDOWS\\WinSxS\\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83\\comctl32.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1344,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1345,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,uxtheme.dll,C:\\WINDOWS\\system32\\uxtheme.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1345,Volatility 3 windows.dlllist from M57-Jean memory image
M57-Jean,EVT-M57-Jean-DLL-1346,,,unknown,memory,dlllist,module,loaded,,,soffice.bin,,3560,,,MSCTF.dll,C:\\WINDOWS\\system32\\MSCTF.dll,,,,,,,,,,,M57-Jean-MEM-DLL-1346,Volatility 3 windows.dlllist from M57-Jean memory image
